Geography,Geographic Area Name,POV_kids5years%,POV_Fem_NoSpouse%,AgeAbove65%,HealthIns65%,NoVeh%,Fem_NoSpouse%,AgeUnder5%,POV_Income12m%,Language_NoEnglish%,Disability%,RenterOccupied5+%,No_School%,NoComp_NoInt%,Pop_Den,UnemployedCiv%,MobileHome%,BlackPop%,RenterOccupied%,HispanicPOP%,Household_Size_avg
1500000US120860001071,Block Group 1; Census Tract 1.07; Miami-Dade County; Florida,0.00,0.00,28.54,1.24,5.94,24.83,2.85,5.59,0.00,31.27,8.42,0.00,0.00,3374.42,0.00,0.00,2.47,54.21,28.16,2.6
1500000US120860039091,Block Group 1; Census Tract 39.09; Miami-Dade County; Florida,0.00,5.81,26.38,0.00,10.13,38.71,8.59,5.81,3.19,4.26,0.00,3.89,4.85,445.92,4.09,0.00,0.00,45.82,62.58,2.15
1500000US120860039092,Block Group 2; Census Tract 39.09; Miami-Dade County; Florida,0.00,0.00,27.48,0.98,52.53,14.12,2.36,8.48,10.40,31.53,0.00,0.00,34.03,8479.58,1.77,0.00,14.52,98.95,64.18,1.71
1500000US120860039111,Block Group 1; Census Tract 39.11; Miami-Dade County; Florida,0.00,2.81,12.72,0.00,20.02,11.67,3.68,10.78,6.29,16.37,1.44,0.00,27.04,21141.66,5.89,0.00,5.19,60.95,73.12,2.26
1500000US120860039112,Block Group 2; Census Tract 39.11; Miami-Dade County; Florida,0.00,0.00,18.27,0.00,13.62,9.77,3.22,0.00,13.87,7.45,17.12,0.00,0.00,9894.36,10.15,0.00,10.32,78.60,73.27,2.18
1500000US120860039113,Block Group 3; Census Tract 39.11; Miami-Dade County; Florida,0.00,7.25,23.97,1.61,16.44,14.98,2.32,27.54,8.38,29.24,1.13,1.01,32.21,8646.89,4.73,0.00,6.04,65.09,76.84,2.24
1500000US120860039121,Block Group 1; Census Tract 39.12; Miami-Dade County; Florida,3.99,5.13,15.71,0.00,6.55,27.64,1.60,5.13,5.20,17.00,0.00,3.39,9.73,299.70,0.00,0.00,0.00,34.25,77.42,2.25
1500000US120860039122,Block Group 2; Census Tract 39.12; Miami-Dade County; Florida,0.00,4.30,4.87,0.00,18.13,60.59,3.07,4.82,6.38,13.84,0.28,0.97,27.75,14860.25,4.83,0.00,1.91,97.07,87.64,2.45
1500000US120860039123,Block Group 3; Census Tract 39.12; Miami-Dade County; Florida,0.00,0.00,8.79,0.00,3.63,13.42,5.78,0.00,3.43,8.54,0.00,2.26,11.92,3872.24,2.26,0.00,2.76,95.34,94.98,2.06
1500000US120860039131,Block Group 1; Census Tract 39.13; Miami-Dade County; Florida,0.00,0.00,13.53,0.00,20.18,62.35,0.00,0.00,4.28,2.72,0.00,0.00,24.61,8779.81,0.00,0.00,0.00,92.24,54.89,1.47
1500000US120860039132,Block Group 2; Census Tract 39.13; Miami-Dade County; Florida,0.00,0.00,18.64,0.00,19.71,24.57,1.29,12.00,4.55,3.62,0.00,5.14,12.58,8498.92,0.77,0.00,0.00,40.99,51.41,1.88
1500000US120860039133,Block Group 3; Census Tract 39.13; Miami-Dade County; Florida,0.00,0.00,27.91,0.00,25.73,26.70,2.33,0.00,6.34,8.65,0.00,3.00,38.93,4596.29,6.59,0.00,13.37,86.81,73.84,1.68
1500000US120860039141,Block Group 1; Census Tract 39.14; Miami-Dade County; Florida,0.00,0.00,26.44,0.00,5.28,0.00,0.00,0.00,3.31,24.06,0.00,0.00,19.47,506.68,2.82,0.00,4.58,65.35,44.42,1.4
1500000US120860039142,Block Group 2; Census Tract 39.14; Miami-Dade County; Florida,0.00,0.00,22.59,2.80,52.01,15.65,0.00,0.00,15.81,34.66,0.00,0.00,33.24,6190.84,2.80,0.00,23.64,84.72,79.69,1.53
1500000US120860039143,Block Group 3; Census Tract 39.14; Miami-Dade County; Florida,0.00,0.00,13.68,1.01,11.23,4.75,2.95,0.00,2.66,3.75,0.00,12.41,6.42,6328.98,0.00,0.00,1.81,69.52,78.07,1.99
1500000US120860039144,Block Group 4; Census Tract 39.14; Miami-Dade County; Florida,0.00,0.00,56.19,0.00,23.99,0.00,0.00,33.13,25.07,13.63,0.00,0.27,72.20,9282.15,5.73,0.00,0.27,43.27,86.68,1.65
1500000US120860039151,Block Group 1; Census Tract 39.15; Miami-Dade County; Florida,0.00,0.00,27.02,0.00,0.00,4.84,4.84,0.00,1.98,6.93,0.00,0.95,15.18,2396.48,5.89,0.00,11.78,0.00,77.39,2.29
1500000US120860039152,Block Group 2; Census Tract 39.15; Miami-Dade County; Florida,0.00,0.00,19.14,0.00,20.32,21.69,0.00,0.00,1.04,14.81,0.00,0.86,0.00,3667.96,19.31,0.00,0.00,46.52,80.69,3.1
1500000US120860039153,Block Group 3; Census Tract 39.15; Miami-Dade County; Florida,0.00,0.00,26.34,0.00,21.77,0.00,2.52,0.00,0.00,9.20,9.59,0.00,0.00,5063.73,0.00,0.00,6.34,52.77,41.30,2.27
1500000US120860039154,Block Group 4; Census Tract 39.15; Miami-Dade County; Florida,0.00,0.00,7.09,0.00,32.27,0.00,0.00,0.00,6.12,11.52,15.81,2.81,12.18,18459.81,0.00,0.00,0.00,91.00,81.83,2.31
1500000US120860039155,Block Group 5; Census Tract 39.15; Miami-Dade County; Florida,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.73,18.72,0.00,0.00,24.00,2067.76,5.78,0.00,0.00,92.80,87.42,2.35
1500000US120860039161,Block Group 1; Census Tract 39.16; Miami-Dade County; Florida,0.00,0.00,12.99,0.67,4.11,9.79,4.04,6.21,6.91,24.40,3.74,0.43,17.01,688.37,0.61,0.00,0.92,31.40,67.71,3.05
1500000US120860039162,Block Group 2; Census Tract 39.16; Miami-Dade County; Florida,0.00,0.00,8.99,0.00,13.58,0.00,7.03,4.04,5.81,12.13,3.98,0.00,16.86,2215.63,0.92,0.00,6.45,73.07,53.69,2.03
1500000US120860039163,Block Group 3; Census Tract 39.16; Miami-Dade County; Florida,4.35,8.70,14.26,1.97,36.57,25.73,7.40,16.67,3.12,14.37,1.14,1.01,18.17,6886.44,3.04,0.00,6.44,86.63,73.27,1.9
1500000US120860039171,Block Group 1; Census Tract 39.17; Miami-Dade County; Florida,0.00,4.82,20.29,9.69,11.16,7.71,1.26,21.21,8.34,7.94,4.15,6.02,23.32,3493.47,3.37,0.00,1.99,82.12,75.38,2.38
1500000US120860039172,Block Group 2; Census Tract 39.17; Miami-Dade County; Florida,0.00,0.00,22.17,0.00,0.00,0.00,0.00,0.00,0.00,3.38,0.00,0.00,33.95,10396.64,4.45,0.00,2.81,47.74,82.67,2.13
1500000US120860039173,Block Group 3; Census Tract 39.17; Miami-Dade County; Florida,0.00,1.90,16.54,0.00,6.09,14.58,4.11,3.01,5.42,21.16,0.00,1.45,2.10,5644.26,1.72,0.00,6.66,54.71,50.08,2.59
1500000US120860039181,Block Group 1; Census Tract 39.18; Miami-Dade County; Florida,0.00,0.00,9.03,0.00,13.08,10.33,14.37,0.00,2.30,13.62,0.00,0.00,25.64,4061.92,2.85,0.00,1.07,54.36,51.19,2.16
1500000US120860039182,Block Group 2; Census Tract 39.18; Miami-Dade County; Florida,4.31,2.94,8.21,0.52,1.64,36.60,5.11,6.26,1.55,6.60,0.00,0.52,11.56,2204.11,3.00,0.00,3.00,70.12,59.04,2.11
1500000US120860039191,Block Group 1; Census Tract 39.19; Miami-Dade County; Florida,0.00,0.00,19.37,0.00,0.00,36.70,9.07,0.00,0.00,14.45,0.00,1.65,5.73,1058.21,2.34,0.00,0.00,37.25,29.40,2.09
1500000US120860039192,Block Group 2; Census Tract 39.19; Miami-Dade County; Florida,0.00,0.00,28.53,0.00,9.43,0.00,0.00,0.00,0.00,14.29,0.00,0.00,48.43,1821.78,7.05,0.00,7.37,28.93,34.62,1.96
1500000US120860039193,Block Group 3; Census Tract 39.19; Miami-Dade County; Florida,0.00,0.00,17.91,0.00,0.71,21.10,2.74,0.00,7.55,16.80,0.00,0.00,3.55,14914.81,2.87,0.00,2.14,39.77,52.74,2.13
1500000US120860039211,Block Group 1; Census Tract 39.21; Miami-Dade County; Florida,0.00,0.00,12.54,0.00,0.00,0.00,3.67,0.00,0.00,9.09,0.00,0.00,29.25,7063.25,9.17,1.20,0.46,60.88,27.83,2.22
1500000US120860039212,Block Group 2; Census Tract 39.21; Miami-Dade County; Florida,0.00,0.00,41.72,2.07,8.31,3.49,3.79,4.37,1.32,13.09,1.30,7.24,32.47,10820.76,1.15,0.00,3.22,36.88,78.28,2.26
1500000US120860039213,Block Group 3; Census Tract 39.21; Miami-Dade County; Florida,0.00,0.00,38.82,0.00,0.00,0.00,0.00,0.00,18.23,0.00,0.00,0.00,0.00,2300.97,0.00,0.00,0.00,42.11,72.94,2.24
1500000US120860039214,Block Group 4; Census Tract 39.21; Miami-Dade County; Florida,0.00,0.00,33.10,0.00,0.00,4.85,0.00,0.00,0.00,0.00,0.00,0.00,32.28,5912.85,2.47,0.00,0.00,0.00,41.20,2.24
1500000US120860039215,Block Group 5; Census Tract 39.21; Miami-Dade County; Florida,0.00,0.00,8.70,0.00,1.45,3.96,18.31,0.00,15.34,13.91,0.00,0.74,1.04,20602.51,2.46,0.00,6.98,40.58,39.74,2.52
1500000US120860039221,Block Group 1; Census Tract 39.22; Miami-Dade County; Florida,0.00,0.00,18.63,0.00,17.32,0.00,5.88,0.00,2.22,13.20,0.00,3.92,6.30,348.58,0.00,0.00,0.00,74.80,68.38,1.61
1500000US120860039222,Block Group 2; Census Tract 39.22; Miami-Dade County; Florida,0.00,0.00,20.02,4.60,1.86,13.64,6.85,0.00,1.79,11.04,4.79,1.26,21.28,10795.50,2.62,0.00,0.00,47.87,45.54,2.95
1500000US120860039223,Block Group 3; Census Tract 39.22; Miami-Dade County; Florida,0.00,0.00,27.69,0.00,4.19,20.77,8.59,2.69,0.00,15.23,2.51,0.84,0.00,6114.96,3.34,0.00,0.00,55.03,53.82,2.34
1500000US120860040001,Block Group 1; Census Tract 40; Miami-Dade County; Florida,0.00,16.41,9.91,0.00,7.35,16.41,19.19,20.97,1.61,16.18,0.00,0.00,14.90,2471.33,1.14,0.00,0.00,36.33,69.47,2.86
1500000US120860040002,Block Group 2; Census Tract 40; Miami-Dade County; Florida,0.00,0.00,16.72,0.51,0.00,10.49,10.70,0.00,0.00,4.89,0.00,0.00,0.00,208.14,1.63,0.00,4.18,3.24,39.14,3.17
1500000US120860040003,Block Group 3; Census Tract 40; Miami-Dade County; Florida,0.00,0.00,13.28,0.00,5.56,3.59,6.36,0.00,0.00,9.22,0.00,0.00,0.00,2357.41,0.00,0.00,0.00,5.56,11.35,4.08
1500000US120860040004,Block Group 4; Census Tract 40; Miami-Dade County; Florida,0.00,0.00,13.92,0.00,17.68,0.00,4.28,0.00,0.00,23.28,0.00,0.00,45.30,1527.99,0.00,0.00,0.00,12.71,6.85,2.58
1500000US120860040005,Block Group 5; Census Tract 40; Miami-Dade County; Florida,0.00,0.00,17.88,0.00,0.00,0.00,0.00,0.00,0.00,28.28,0.00,0.00,0.00,595.66,0.00,0.00,0.00,44.55,37.33,2.31
1500000US120860040006,Block Group 6; Census Tract 40; Miami-Dade County; Florida,0.00,0.00,23.32,0.00,0.00,0.00,20.77,0.00,0.00,0.00,0.00,18.21,0.00,568.86,0.00,0.00,0.00,0.00,38.66,2.17
1500000US120860041021,Block Group 1; Census Tract 41.02; Miami-Dade County; Florida,0.00,0.00,20.28,0.00,11.81,0.00,0.00,0.00,5.13,29.93,0.00,2.07,23.21,374.46,0.00,0.00,2.07,18.99,11.98,1.83
1500000US120860041022,Block Group 2; Census Tract 41.02; Miami-Dade County; Florida,8.04,0.00,31.95,0.14,0.00,0.00,6.28,10.71,0.00,50.43,0.00,0.00,3.67,207.88,0.00,0.00,10.84,4.08,44.22,2.69
1500000US120860041023,Block Group 3; Census Tract 41.02; Miami-Dade County; Florida,0.00,0.00,22.96,0.00,0.00,0.00,6.91,0.00,0.00,19.63,0.00,0.00,0.00,277.82,0.00,0.00,0.00,0.00,35.56,2.35
1500000US120860041024,Block Group 4; Census Tract 41.02; Miami-Dade County; Florida,0.00,8.37,29.37,0.00,10.84,8.37,4.50,8.37,0.00,10.13,0.00,0.00,6.08,12776.27,0.00,0.00,0.75,26.81,24.12,1.77
1500000US120860041031,Block Group 1; Census Tract 41.03; Miami-Dade County; Florida,0.00,0.00,86.74,0.00,59.25,0.00,0.00,28.57,26.14,37.14,0.00,2.39,45.09,5428.13,0.00,0.00,8.75,89.60,62.33,1.09
1500000US120860041032,Block Group 2; Census Tract 41.03; Miami-Dade County; Florida,14.06,9.38,30.72,0.00,24.61,10.94,7.20,19.92,15.14,15.18,0.00,0.00,12.20,13845.09,1.48,0.00,6.36,87.81,74.26,2.09
1500000US120860041033,Block Group 3; Census Tract 41.03; Miami-Dade County; Florida,0.00,0.00,33.03,0.00,25.78,14.57,0.00,0.00,7.91,27.11,0.00,1.06,0.00,6650.15,1.36,0.00,0.00,79.43,82.81,1.73
1500000US120860041034,Block Group 4; Census Tract 41.03; Miami-Dade County; Florida,0.00,0.00,9.91,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,423.61,0.00,0.00,0.00,21.43,7.08,1.68
1500000US120860041051,Block Group 1; Census Tract 41.05; Miami-Dade County; Florida,0.00,0.00,21.15,0.00,16.94,18.64,0.39,0.00,0.00,23.86,0.00,0.00,25.81,1872.42,0.00,0.00,0.00,45.43,46.87,2.06
1500000US120860041052,Block Group 2; Census Tract 41.05; Miami-Dade County; Florida,0.00,0.00,21.96,0.00,38.82,7.50,0.00,0.00,0.00,11.57,0.00,6.42,8.77,3046.38,0.58,0.00,22.68,55.48,55.29,1.36
1500000US120860041053,Block Group 3; Census Tract 41.05; Miami-Dade County; Florida,16.67,27.78,14.57,1.99,2.63,32.72,8.39,27.78,0.00,3.80,0.00,0.00,8.65,8682.49,1.10,0.00,0.00,55.26,40.84,1.7
1500000US120860041061,Block Group 1; Census Tract 41.06; Miami-Dade County; Florida,0.00,0.00,13.51,0.00,2.25,0.00,20.15,0.00,3.88,17.61,0.00,1.42,6.75,415.40,0.67,0.00,0.00,22.66,22.76,2.32
1500000US120860041062,Block Group 2; Census Tract 41.06; Miami-Dade County; Florida,0.00,0.00,12.27,0.00,13.37,0.00,4.31,0.00,2.59,7.38,0.00,1.41,7.91,926.29,2.08,0.00,9.44,40.68,23.87,2.53
1500000US120860042041,Block Group 1; Census Tract 42.04; Miami-Dade County; Florida,15.78,8.17,10.92,0.00,57.43,30.14,3.10,23.94,15.40,5.11,0.00,0.41,16.54,10688.98,4.97,0.31,1.69,90.69,62.44,1.7
1500000US120860042042,Block Group 2; Census Tract 42.04; Miami-Dade County; Florida,0.00,0.00,6.64,0.00,21.39,23.26,0.00,0.00,0.00,12.27,0.00,0.52,1.03,2453.69,2.10,0.00,8.57,74.23,57.34,1.43
1500000US120860042051,Block Group 1; Census Tract 42.05; Miami-Dade County; Florida,0.00,0.00,29.11,0.00,39.62,19.01,0.00,0.00,0.00,20.45,0.00,0.00,19.81,1662.41,1.65,0.00,9.05,47.88,37.50,1.43
1500000US120860042052,Block Group 2; Census Tract 42.05; Miami-Dade County; Florida,0.00,0.00,10.59,2.94,72.68,0.00,0.00,8.57,1.55,7.63,9.02,1.32,23.71,8089.08,2.50,0.00,9.27,76.29,63.97,1.75
1500000US120860042053,Block Group 3; Census Tract 42.05; Miami-Dade County; Florida,0.00,0.00,3.04,0.00,43.48,28.13,0.00,0.00,0.00,10.54,0.00,0.00,14.75,9290.27,2.76,4.41,1.52,81.66,34.39,1.37
1500000US120860042061,Block Group 1; Census Tract 42.06; Miami-Dade County; Florida,0.00,0.00,12.40,0.00,0.00,0.00,0.00,12.94,0.00,0.00,0.00,2.11,10.91,711.83,0.00,0.00,15.57,67.88,53.56,2.3
1500000US120860042062,Block Group 2; Census Tract 42.06; Miami-Dade County; Florida,0.00,0.00,6.72,0.00,0.00,1.96,0.00,26.05,0.00,6.09,23.02,0.00,0.00,2142.08,0.00,0.00,0.00,48.76,66.00,2.47
1500000US120860042063,Block Group 3; Census Tract 42.06; Miami-Dade County; Florida,0.00,0.00,41.96,0.00,57.29,59.65,0.00,19.30,11.67,12.99,0.00,14.51,52.76,4940.08,0.00,0.00,6.31,96.48,67.82,1.46
1500000US120860042064,Block Group 4; Census Tract 42.06; Miami-Dade County; Florida,0.00,0.00,22.69,2.78,32.09,0.00,0.00,34.48,10.47,16.67,0.00,0.00,24.63,2623.11,0.00,0.00,0.00,37.31,47.69,1.61
1500000US120860042071,Block Group 1; Census Tract 42.07; Miami-Dade County; Florida,0.00,0.00,13.13,0.00,26.71,18.67,9.85,0.00,13.54,8.03,0.00,0.00,26.35,9340.06,0.00,0.00,4.60,82.67,58.21,1.65
1500000US120860042072,Block Group 2; Census Tract 42.07; Miami-Dade County; Florida,0.00,0.00,5.23,0.00,23.88,11.20,0.95,0.00,6.03,7.04,0.00,0.00,6.40,24779.65,3.56,0.00,8.43,95.20,28.09,1.8
1500000US120860042081,Block Group 1; Census Tract 42.08; Miami-Dade County; Florida,5.10,0.00,34.49,0.00,41.69,1.91,1.89,43.95,3.55,4.83,0.00,1.26,2.22,10127.75,4.72,0.00,0.00,74.95,48.35,1.41
1500000US120860042082,Block Group 2; Census Tract 42.08; Miami-Dade County; Florida,0.00,0.00,25.46,0.00,25.77,0.00,0.00,0.00,0.00,10.07,0.00,1.38,14.29,7189.74,1.61,0.00,2.98,74.23,23.17,1.22
1500000US120860043011,Block Group 1; Census Tract 43.01; Miami-Dade County; Florida,0.00,0.00,6.15,0.00,17.84,0.00,22.20,19.32,0.00,10.47,0.00,0.00,5.95,8585.39,6.37,0.00,4.84,62.83,13.63,1.69
1500000US120860043012,Block Group 2; Census Tract 43.01; Miami-Dade County; Florida,6.58,6.58,4.83,0.00,8.56,6.58,1.61,6.58,0.00,0.00,0.00,0.00,28.77,9288.50,4.43,10.16,0.00,61.99,50.50,1.7
1500000US120860043013,Block Group 3; Census Tract 43.01; Miami-Dade County; Florida,0.00,0.00,9.74,0.00,23.14,17.42,5.32,0.00,1.99,4.58,0.00,0.00,22.35,53367.98,0.67,0.00,8.76,52.55,53.48,1.75
1500000US120860043031,Block Group 1; Census Tract 43.03; Miami-Dade County; Florida,0.00,15.05,13.40,0.00,38.86,26.88,0.00,15.05,2.51,20.00,0.00,0.00,28.26,6699.36,0.00,0.00,0.00,64.13,60.40,1.36
1500000US120860043032,Block Group 2; Census Tract 43.03; Miami-Dade County; Florida,0.00,6.58,5.16,3.67,57.65,6.58,4.96,9.54,11.72,11.26,1.31,3.80,16.60,23976.68,0.61,0.00,10.87,88.11,63.18,1.92
1500000US120860043033,Block Group 3; Census Tract 43.03; Miami-Dade County; Florida,0.00,0.00,6.68,0.00,18.73,0.00,0.00,0.00,0.00,10.60,0.00,20.39,16.25,572.48,0.00,0.00,0.00,88.34,78.56,2.01
1500000US120860043041,Block Group 1; Census Tract 43.04; Miami-Dade County; Florida,26.76,26.76,5.75,0.00,57.49,57.75,5.90,26.76,16.92,8.38,0.00,1.51,20.58,8040.19,0.00,0.00,5.14,76.51,70.20,1.48
1500000US120860043042,Block Group 2; Census Tract 43.04; Miami-Dade County; Florida,0.00,0.00,13.27,0.00,0.00,0.00,0.00,0.00,0.00,6.42,9.38,0.00,0.00,2792.19,1.54,0.00,0.00,22.66,14.51,2.53
1500000US120860043043,Block Group 3; Census Tract 43.04; Miami-Dade County; Florida,0.00,0.00,4.43,0.00,22.37,6.59,3.04,0.00,9.11,8.45,0.00,1.48,13.85,3668.76,1.29,0.00,3.14,54.95,50.74,1.65
1500000US120860044031,Block Group 1; Census Tract 44.03; Miami-Dade County; Florida,0.00,0.00,21.65,0.00,43.86,0.00,0.00,0.00,8.73,8.24,0.00,0.00,5.97,6397.47,0.00,0.00,4.64,75.09,66.24,1.36
1500000US120860044032,Block Group 2; Census Tract 44.03; Miami-Dade County; Florida,0.00,0.00,19.17,0.00,29.20,0.00,0.00,0.00,5.94,0.00,0.00,0.00,12.39,8712.79,2.59,0.00,9.67,53.10,33.33,1.89
1500000US120860044033,Block Group 3; Census Tract 44.03; Miami-Dade County; Florida,0.00,21.51,12.31,0.00,34.75,30.65,0.00,46.24,13.06,3.95,0.00,0.00,19.73,7790.67,6.23,0.00,5.68,100.00,70.10,1.66
1500000US120860044034,Block Group 4; Census Tract 44.03; Miami-Dade County; Florida,0.00,0.00,6.14,0.00,42.33,6.72,4.96,2.61,10.94,22.50,0.00,3.07,21.57,12174.33,3.07,0.76,5.35,82.23,58.77,1.67
1500000US120860044041,Block Group 1; Census Tract 44.04; Miami-Dade County; Florida,0.00,0.00,24.80,0.00,31.64,17.33,0.00,0.00,4.75,12.50,0.00,0.00,26.18,1545.35,0.00,0.00,0.00,37.46,26.15,1.35
1500000US120860044042,Block Group 2; Census Tract 44.04; Miami-Dade County; Florida,0.00,12.77,32.65,8.92,44.26,16.42,4.42,28.47,16.30,28.86,2.49,7.48,40.03,16450.63,5.80,0.00,6.41,89.15,71.93,1.63
1500000US120860044043,Block Group 3; Census Tract 44.04; Miami-Dade County; Florida,0.00,0.00,61.57,2.92,55.45,0.00,5.39,0.00,27.33,57.10,0.00,0.00,54.24,5231.11,1.35,0.00,0.00,87.27,65.17,1.35
1500000US120860044051,Block Group 1; Census Tract 44.05; Miami-Dade County; Florida,0.00,0.00,19.92,0.00,24.05,27.50,0.00,0.00,1.09,14.09,0.00,0.00,24.05,8660.80,5.63,0.00,0.00,80.06,39.03,1.57
1500000US120860044052,Block Group 2; Census Tract 44.05; Miami-Dade County; Florida,0.00,10.35,12.97,0.00,50.43,39.46,2.55,10.35,18.83,11.78,8.38,2.83,24.01,14061.02,0.00,1.34,0.00,76.42,74.76,2.06
1500000US120860044053,Block Group 3; Census Tract 44.05; Miami-Dade County; Florida,0.00,0.00,43.19,0.00,44.08,0.00,12.70,9.33,0.00,45.05,0.00,2.54,21.38,4565.87,1.16,0.00,30.25,75.00,54.27,1.42
1500000US120860044054,Block Group 4; Census Tract 44.05; Miami-Dade County; Florida,0.00,18.54,23.78,0.00,62.45,66.23,0.00,18.54,14.88,31.37,0.00,0.00,47.62,10943.98,1.15,0.00,15.09,78.94,68.58,1.92
1500000US120860044061,Block Group 1; Census Tract 44.06; Miami-Dade County; Florida,0.00,0.00,33.19,0.00,36.56,0.00,0.00,0.00,7.72,26.03,0.00,0.00,33.04,10799.07,2.67,0.00,2.11,64.54,38.12,1.57
1500000US120860044062,Block Group 2; Census Tract 44.06; Miami-Dade County; Florida,0.00,0.00,7.90,0.00,35.69,4.11,8.08,0.00,23.40,15.65,0.00,1.50,24.38,8288.41,3.57,0.00,6.58,72.44,67.86,1.88
1500000US120860044063,Block Group 3; Census Tract 44.06; Miami-Dade County; Florida,0.00,0.00,6.64,1.45,16.29,0.00,8.86,5.14,0.00,3.87,0.00,0.00,9.48,18576.54,7.50,0.00,2.90,82.24,30.92,1.57
1500000US120860045001,Block Group 1; Census Tract 45; Miami-Dade County; Florida,0.00,0.00,45.83,0.00,0.00,0.00,8.46,0.00,0.00,18.31,0.00,0.00,0.00,214.92,0.00,0.00,0.00,6.40,2.15,2.41
1500000US120860045002,Block Group 2; Census Tract 45; Miami-Dade County; Florida,0.00,0.00,36.42,0.00,18.60,0.00,8.67,0.00,0.00,19.89,0.00,0.00,23.84,11225.38,0.00,0.00,6.36,36.63,5.49,2.01
1500000US120860045003,Block Group 3; Census Tract 45; Miami-Dade County; Florida,0.00,0.00,65.17,0.00,53.78,0.00,0.00,34.23,18.61,39.59,0.00,0.00,32.47,1814.88,0.00,0.00,4.35,80.93,51.34,1.34
1500000US120860045004,Block Group 4; Census Tract 45; Miami-Dade County; Florida,0.00,0.00,8.28,0.00,12.03,0.00,14.34,6.51,0.00,3.21,0.00,0.00,21.91,12555.57,0.00,0.00,0.00,66.72,52.38,2.01
1500000US120860045005,Block Group 5; Census Tract 45; Miami-Dade County; Florida,0.00,9.14,60.87,2.78,10.64,9.14,0.00,9.14,11.89,0.00,0.00,1.09,15.60,4082.30,1.57,0.00,10.51,19.86,45.41,1.97
1500000US120860045006,Block Group 6; Census Tract 45; Miami-Dade County; Florida,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.75,26.67,0.00,0.00,15.15,1268.12,0.00,0.00,0.00,100.00,86.77,1.15
1500000US120860046021,Block Group 1; Census Tract 46.02; Miami-Dade County; Florida,0.00,0.00,44.04,0.00,0.00,14.37,5.19,1.80,10.72,32.28,0.00,0.00,0.00,75.03,2.31,7.06,0.00,17.82,79.23,2.99
1500000US120860046022,Block Group 2; Census Tract 46.02; Miami-Dade County; Florida,0.00,0.00,8.85,0.00,0.00,12.60,1.81,0.00,0.00,13.47,0.00,0.00,0.00,1913.64,1.71,0.00,1.43,25.63,67.84,3.79
1500000US120860046023,Block Group 3; Census Tract 46.02; Miami-Dade County; Florida,0.00,1.24,5.82,0.00,1.29,4.50,3.90,1.24,0.00,10.92,4.02,0.00,1.29,3750.72,0.00,0.75,1.38,22.10,77.87,4.49
1500000US120860046051,Block Group 1; Census Tract 46.05; Miami-Dade County; Florida,0.00,22.61,19.37,0.00,3.35,23.91,5.10,31.74,0.00,4.71,0.00,0.00,2.13,8956.96,1.62,2.25,3.83,34.15,70.53,2.63
1500000US120860046052,Block Group 2; Census Tract 46.05; Miami-Dade County; Florida,0.00,3.53,7.60,0.82,0.85,12.01,4.49,6.71,0.00,1.80,6.22,0.00,3.96,14716.67,0.00,0.00,0.00,33.62,77.86,3.46
1500000US120860046053,Block Group 3; Census Tract 46.05; Miami-Dade County; Florida,0.00,2.80,16.88,0.00,4.99,16.29,1.51,5.85,1.09,23.79,2.34,0.00,11.08,10412.23,3.84,0.00,0.00,28.55,78.46,2.48
1500000US120860046071,Block Group 1; Census Tract 46.07; Miami-Dade County; Florida,0.87,1.74,21.47,0.00,1.13,11.05,10.57,6.11,10.02,18.36,13.17,0.00,1.38,4858.06,1.90,0.00,0.00,43.29,73.03,3.1
1500000US120860046072,Block Group 2; Census Tract 46.07; Miami-Dade County; Florida,0.00,13.79,24.63,0.00,0.00,13.79,0.00,13.79,0.00,5.00,16.41,0.00,0.00,5281.44,0.00,0.00,0.00,43.75,70.57,2.6
1500000US120860046073,Block Group 3; Census Tract 46.07; Miami-Dade County; Florida,0.00,0.00,23.99,0.00,0.00,5.20,1.50,9.87,3.79,10.68,4.32,1.11,11.11,16898.37,4.89,0.00,0.00,32.10,68.45,3.16
1500000US120860046081,Block Group 1; Census Tract 46.08; Miami-Dade County; Florida,0.00,2.29,14.40,0.00,9.07,31.92,4.04,6.00,1.92,15.65,2.65,0.00,6.17,8060.95,1.45,0.00,0.00,51.13,79.29,2.43
1500000US120860047011,Block Group 1; Census Tract 47.01; Miami-Dade County; Florida,6.02,27.82,33.62,6.46,13.14,33.46,3.89,33.84,21.35,15.72,0.00,0.00,8.35,1490.09,0.00,0.00,0.00,53.29,96.96,1.87
1500000US120860047012,Block Group 2; Census Tract 47.01; Miami-Dade County; Florida,0.00,0.00,33.33,0.21,14.72,38.92,3.47,9.28,3.27,19.14,0.00,3.33,17.56,2092.07,0.00,5.85,0.00,26.74,85.10,2.27
1500000US120860047013,Block Group 3; Census Tract 47.01; Miami-Dade County; Florida,0.00,0.00,19.85,0.00,16.28,22.34,4.99,10.11,2.01,34.67,0.00,1.12,8.14,1666.84,2.75,0.00,0.00,36.34,75.41,2.33
1500000US120860047014,Block Group 4; Census Tract 47.01; Miami-Dade County; Florida,0.00,0.00,19.56,0.00,6.04,15.51,4.41,0.00,7.66,24.40,0.00,0.00,12.69,1556.21,4.11,0.00,0.00,0.00,62.59,2.99
